alzar	452_567_000297	8.36	8.6
alzaron	5168_4369_000642	13.24	13.58
alzó	675_567_000398	3.24	3.68
alán	8882_10139_000202	15.04	15.5
alí	8882_11802_001525	15.04	15.76
am	12428_12700_000035	3.2	3.36
ama	13664_11991_000343	9.38	9.78
amaba	13690_14558_000024	5.88	6.28
amabilidad	13664_11991_000388	10.74	11.36
amable	11040_9310_000053	4.48	5.0
amada	12428_12700_000009	3.34	3.82
amadas	103_1946_000432	9.76	10.24
amadeo	12367_13208_000541	4.5	5.0
amado	8886_9951_000018	9.16	9.62
amador	407_567_000776	1.74	2.14
amados	1853_2701_000166	10.84	11.3
aman	8688_9310_000004	4.72	4.98
amancebada	677_567_000296	6.24	7.04
amanecer	6768_5079_000149	6.06	6.72
amante	12921_12700_000012	14.82	15.16
amar	11545_10604_000012	12.9	13.72
amarga	11064_10604_000025	9.62	10.06
amargado	12428_12700_000032	1.88	2.42
amargados	11797_13498_000066	7.5	8.22
amargo	11410_10604_000046	9.96	10.44
amargura	13664_11991_000161	6.44	6.94
amarguras	9972_10281_000011	2.82	3.54
amarilis	5168_4369_000225	1.86	2.68
amarillas	2285_2162_000395	9.9	10.56
amarillo	11797_12198_000094	1.9	2.3
amarme	103_1946_000493	2.96	3.36
amaros	407_567_000799	16.72	17.26
amarra	5051_5079_000070	12.16	12.54
amarte	7560_5079_000002	8.48	8.96
amarás	1853_2701_000162	5.45	6.2
amaría	7560_5079_000002	5.28	5.64
amas	103_1946_000630	5.8	6.32
amasado	8677_10604_000092	0.54	1.88
amasar	8060_9503_000012	10.58	10.92
ambiciones	10246_14144_001767	5.32	6.0
ambiciosos	11797_13113_000029	10.16	10.66
ambición	2675_1378_000012	6.24	6.82
ambiente	13690_14644_000114	3.62	4.08
ambos	3946_6907_001509	7.84	8.08
ambrosio	407_567_000613	7.12	7.82
amenaza	5922_4006_000029	18.92	19.5
amenazador	5922_4006_000029	18.92	19.5
amenazante	5051_5079_000134	3.34	4.04
amenazas	5047_4006_000043	12.6	13.14
amenazó	11040_9310_000015	10.98	11.64
amenidad	13664_11991_000285	4.3	4.8
americana	11694_11957_000037	9.02	9.7
americano	12367_13403_002015	3.08	3.5
ametrallado	10246_12300_002227	10.84	11.46
amigas	8881_8550_000294	4.7	5.32
amigo	11048_9310_000078	1.96	2.38
amigos	1447_4006_000049	1.88	2.4
amistad	12692_11991_000011	3.82	4.16
amistosa	6453_4006_000059	15.5	16.0
amistosas	3136_2577_000249	9.32	9.92
amistoso	3136_2577_000304	7.0	7.62
amo	5511_4369_000159	10.118	10.718
amolar	2262_2162_000025	8.44	8.98
amontonados	10191_9310_000054	7.94	9.16
amontonarse	7393_6686_001385	8.08	8.86
amor	407_567_000776	6.68	7.24
amores	12367_13208_001299	5.04	5.46
amorosa	5511_4369_000063	6.66	7.22
amorosas	6201_4369_000118	7.68	8.26
amorosos	4064_1378_000206	4.62	5.2
amortiguadas	8881_8550_000750	5.7	6.6
amorío	8304_7613_000108	0.26	0.88
amos	5168_4369_000115	3.18	3.44
amostazado	8882_10825_000357	13.52	14.42
amparo	13664_11991_000031	8.34	8.8
amplio	3946_3275_000633	11.92	12.18
amé	12341_12700_000700	3.82	4.158
amén	11048_9358_000028	12.28	12.86
américa	1447_2162_000028	6.48	7.02
an	12341_12700_000180	7.68	8.06
ana	13697_11991_000109	18.48	18.88
anacronismo	12091_11957_000025	5.84	6.76
anales	8881_8550_000869	11.38	11.88
analiza	8688_9310_000062	10.03	10.98
analizar	7393_6686_001385	0.6	1.24
anastasio	11048_12389_000134	4.45	5.3
anatómico	8688_9310_000062	2.93	3.88
anca	8688_8509_000064	0.9	1.26
ancha	8688_8509_000148	7.426	7.88
anchas	103_1946_002332	1.24	1.68
ancho	8882_9539_001238	8.84	9.22
anchos	11694_11957_000045	16.8	17.38
anchuroso	11048_11486_000043	16.14	16.92
anciana	11797_13291_000208	2.78	3.14
anciano	10191_9310_000012	8.34	9.0
ancla	11410_10604_000035	3.7	4.54
anclas	7393_6686_000258	16.26	16.78
anda	3136_2162_000179	10.8	11.24
andado	2305_1378_000166	1.28	1.74
andaluces	5047_4006_000040	2.09	2.84
andaluz	3946_7779_001740	9.34	9.8
andamio	5047_4006_000013	8.5	9.2
andanada	12341_12700_000552	10.78	11.4
andando	8882_10667_003264	11.28	11.88
andante	101_567_000004	8.92	9.66
andantes	452_567_000309	4.72	5.18
andar	101_567_000338	14.82	15.04
andariego	11410_10604_000017	8.9	9.48
andas	675_567_000164	11.44	11.76
ande	5511_4369_000103	12.4	12.76
andes	2363_1378_000370	11.58	11.98
ando	10013_9951_000025	7.82	8.4
andrea	441_567_000152	2.08	2.56
andrés	452_567_000030	8.42	8.74
andén	6156_4006_000024	16.02	16.3
anemia	8313_7613_000007	7.02	7.56
angeles	3290_3105_002176	7.78	8.3
angelical	11048_11486_000228	9.16	10.04
angelina	103_1946_000538	14.5	15.16
angosta	6453_4006_000024	2.48	2.8
angosto	6453_4006_000047	3.9	4.34
angustia	1853_2701_000013	3.82	4.44
angustiada	2675_1378_000034	6.46	7.2
angustiado	103_1946_001176	2.86	3.5
angustiados	2675_1378_000487	5.5	6.06
angustiosa	8313_7613_000068	6.33	6.98
angélica	1853_1378_000240	2.42	3.06
anhelos	13697_11991_000022	10.6	10.94
anillos	8882_11438_001552	7.48	8.02
anima	11410_10604_000020	3.62	4.158
animación	8881_8550_000852	9.7	10.26
animada	3136_2577_000362	2.6	3.1
animado	11135_11957_000009	9.28	9.95
animados	13664_11991_000152	14.92	15.5
animadversión	6768_5079_000249	0.47	1.52
animal	8688_9310_000034	2.38	2.74
animales	5047_4006_000027	3.7	4.32
animando	5051_5079_000135	12.86	13.76
animar	13697_11991_000160	2.24	2.58
animará	3290_3105_001764	7.52	7.76
animas	103_1484_000749	4.16	4.68
animoso	1512_1378_000198	10.66	11.22
animé	10191_9310_000009	3.3	3.78
animó	13690_14644_000023	5.0	5.3
aniquilado	441_567_000423	7.56	8.34
aniquilar	4064_1378_000123	14.1	14.76
anita	12341_12700_000699	11.02	11.4
ano	8060_9503_000079	6.36	6.6
anochecer	3946_5012_000007	12.64	13.14
anochecido	5511_4369_000065	0.44	1.04
anodinos	10827_11991_000061	3.8	4.62
anonadada	5051_4006_000024	1.44	2.18
anormal	7433_7613_000049	1.32	1.86
anotación	452_567_000290	6.64	7.24
anotando	7393_6686_001525	17.1	17.6
anselmo	383_567_000185	15.86	16.38
ansia	6453_4006_000004	8.78	9.1
ansimesmo	101_567_000223	5.66	6.42
ansioso	2305_1378_000080	6.28	6.82
antagonista	12428_12700_000038	12.46	13.2
antaño	11410_10604_000020	17.36	17.96
ante	4817_4006_000040	4.34	4.7
antecedente	11048_9358_000087	11.72	12.62
antecesor	7433_5079_000501	11.6	12.318
anteojo	10206_9503_000912	8.88	9.48
anteojos	11040_9310_000008	4.9	5.64
anterior	6156_4006_000019	7.08	7.54
anteriores	13690_11991_000022	1.06	1.6
anteriormente	5051_5079_000049	10.29	11.04
antes	103_1946_000401	4.5	5.16
antesala	7393_6686_001420	7.08	7.64
anticipar	103_5937_000334	2.06	2.74
antigua	452_567_000306	5.94	6.36
antiguas	12692_11991_000015	6.28	6.7
antiguo	12367_13208_000826	4.3	4.68
antiguos	13697_11991_000151	12.6	13.18
antigüedad	7393_6686_000076	5.48	6.174
antigüedades	2285_2162_000381	3.42	4.82
antoja	2305_1378_000128	12.04	12.54
antojadiza	2675_1378_000346	13.78	14.46
antojo	5511_4369_000148	6.28	6.84
antonieta	8881_8550_001374	14.2	14.92
antonino	8060_7405_000042	4.08	4.58
antonio	6447_4369_000179	15.32	15.78
antonomasia	2363_1378_000342	9.71	10.56
antro	6453_4006_000011	14.1	14.44
antropoide	8313_7613_000064	11.08	11.76
antropología	11135_11957_000008	3.4	4.5
antón	12367_13208_003652	5.88	6.14
anulado	8313_7613_000068	17.22	17.66
anular	11048_9310_000219	3.28	3.84
anunciaba	10982_9310_000028	7.0	7.56
anunciado	12689_12700_000088	4.46	5.18
anunciando	6615_11957_000077	5.48	6.26
anunciar	8688_9310_000004	1.86	2.34
anunció	13697_11991_000148	8.22	8.92
análisis	3946_7779_000820	3.84	4.4
análogas	6615_11957_000035	3.32	4.08
análogos	13697_11991_000080	2.36	2.98
anímico	9063_10604_000154	12.226	12.82
apa	10206_9503_000636	3.38	3.58
apacibilidad	11410_10604_000017	6.84	7.38
apacible	12341_11991_000023	13.14	13.6
apagada	3946_5425_001537	7.34	7.74
apagado	6768_5079_000022	9.98	10.56
apagados	8304_7613_000183	6.24	6.84
apagar	12953_12700_000023	16.32	16.68
apague	11797_7587_000080	4.48	4.84
apaleado	4064_1378_000038	1.08	1.82
aparato	5168_4369_000453	16.06	16.44
aparatos	11694_11957_000014	14.3	14.68
aparecen	12689_12700_000192	11.32	11.934
aparecer	5051_5079_000129	8.12	8.958
aparecerán	11135_11957_000016	4.91	5.76
aparecido	12341_12700_000023	6.8	7.36
aparecidos	12367_14214_000135	2.46	2.92
apareciendo	3136_2162_000208	7.4	8.02
aparecía	11553_11957_000018	9.46	10.0
aparejadas	6447_9310_000033	5.32	5.96
aparejo	1474_1378_000011	7.44	8.08
aparentando	103_1946_001859	11.53	12.28
aparentar	13664_11991_000373	6.56	7.22
aparente	13664_11991_000209	6.48	7.06
aparentes	677_1378_000126	11.74	12.34
aparezca	13664_11991_000336	11.3	11.86
aparición	6156_4006_000021	6.64	7.18
apariencia	5051_4006_000013	5.08	5.74
aparta	11048_9358_000181	0.64	1.16
apartaba	7560_5079_000043	8.52	9.0
apartada	7433_5079_000737	6.32	6.86
apartado	4817_4006_000050	14.18	14.66
apartados	10246_11412_001100	10.18	10.68
apartar	1853_2701_000175	12.62	13.16
apartarse	5051_4006_000015	14.18	14.76
aparte	6201_4369_000149	5.86	6.42
apartándose	675_567_000240	7.56	8.3
apartó	8882_11802_001373	4.42	4.98
apasionada	8304_7613_000057	11.06	12.18
apasionado	12428_12700_000004	3.63	5.08
apeado	101_567_000065	6.82	7.4
apear	407_567_000794	2.26	2.7
apedreados	7393_6686_000220	1.08	1.84
apelar	12428_12700_000024	4.84	5.22
apelativo	11048_12389_000117	0.36	0.7
apeles	4064_1378_000080	1.64	2.26
apellidos	8688_9310_000010	10.8	11.28
apenas	11040_9310_000019	7.5	8.0
apercibido	13697_11991_000007	4.94	5.44
apercibió	5863_4006_000051	4.74	5.3
apetito	12367_13208_001848	16.2	16.67
aplacar	3290_2612_000011	8.92	9.36
aplastando	2262_2162_000060	3.58	4.48
aplastar	2262_2162_000063	8.78	9.36
aplausos	9063_9358_000032	15.22	16.1
aplazado	13664_11991_000447	3.82	4.38
aplazamiento	10827_11991_000104	8.53	9.38
aplicación	5168_4369_000022	17.86	18.46
aplicado	8313_7613_000019	8.14	8.8
aplicando	8060_9503_000142	6.62	7.32
aplicar	8882_9539_000298	13.06	13.46
aplomo	10982_9310_000039	18.68	19.1
apoderado	5863_4006_000034	2.24	2.92
apoderarse	10246_11832_000888	10.96	11.56
apodo	7393_6686_000533	15.64	15.94
apolo	3946_9282_000932	11.66	12.0
aporrear	6453_4006_000022	8.72	9.36
aposentada	3290_3105_002249	8.78	9.62
aposento	101_567_000311	16.38	17.1
apostrofar	5051_5079_000046	16.66	17.42
apostura	441_567_000339	3.02	3.7
apoyado	8313_7613_000064	11.83	12.58
apoyando	13690_14558_000073	3.38	3.92
apoyo	10827_11991_000171	1.42	1.86
apoyó	12428_12700_000044	14.94	15.3
apreciaciones	10827_11991_000010	4.56	5.46
aprecian	12367_13285_000780	2.88	3.26
aprehensión	5863_4006_000004	7.52	8.03
apremiante	13690_11991_000063	8.74	9.42
aprender	3553_2162_000011	10.04	10.48
aprendida	9648_9358_000003	13.62	14.2
aprendido	4817_4006_000023	3.52	3.96
aprendiendo	13690_14558_000104	7.68	8.58
aprendieron	11410_10604_000073	12.7	13.32
aprendiz	8688_9310_000077	11.18	11.64
aprendió	3136_2162_000095	0.898	1.34
aprendí	8313_7613_000058	9.08	9.56
aprensión	6768_5079_000148	13.32	13.86
apresuradamente	8882_11802_000385	1.2	2.38
apresurados	12341_12700_000495	1.84	2.58
apresuró	13690_11991_000099	2.52	2.98
apretada	407_567_000936	10.52	10.92
apretado	8304_7613_000110	0.3	1.0
apretando	8882_8509_000060	8.38	9.32
apretar	675_567_000482	14.78	15.14
apretó	2363_9310_000062	5.51	6.46
apretón	10982_10604_000002	8.04	8.54
aprieto	675_567_000482	5.38	5.88
aprisa	5863_4006_000024	6.78	7.18
aprisionado	1447_567_000040	0.46	1.44
aprovechaba	677_567_000019	1.06	1.82
aprovechadas	6201_4369_000054	8.38	9.14
aprovechado	6768_5079_000224	6.84	7.58
aprovechamiento	3290_3105_001989	10.84	11.64
aprovechan	12689_12700_000103	7.68	8.5
aprovechar	5922_4006_000023	1.82	2.28
aprovecharse	10191_9310_000005	4.7	6.0
aprovechó	441_567_000100	0.52	1.26
aproximadamente	8882_10667_000138	10.02	10.94
aprueba	9648_9358_000018	6.14	6.78
aptitud	4064_1378_000028	2.06	2.58
aptitudes	103_1946_001305	1.56	2.08
apuesta	10982_9310_000015	1.36	1.68
apuesto	3136_2577_000135	4.94	5.3
apunta	1474_1378_000005	3.46	3.96
apuntado	5168_4369_000423	3.66	4.12
apuntando	5922_4006_000001	11.64	12.26
apuntar	8304_7613_000108	3.12	3.98
apuntaron	3946_7203_001834	12.16	12.7
apura	10256_10604_000011	7.36	7.72
apurados	6615_11957_000024	7.32	7.98
apurar	6768_5079_000151	7.22	7.64
apuro	6615_11957_000021	1.04	1.42
apóstol	7393_6686_001357	2.88	3.42
aquel	7433_7405_000166	5.14	5.52
aquella	8060_9503_000056	11.38	11.68
aquellas	10206_9951_000012	5.18	5.8
aquello	2675_1378_000438	11.1	11.48
aquellos	6453_4006_000038	6.38	6.7
aquesta	9063_10604_000075	12.44	13.04
aqueste	10982_9358_000001	7.96	8.28
aquestos	11797_13196_000494	1.02	1.48
aquiles	3553_2162_000010	10.48	11.18
aquélla	5168_5079_000033	5.1	5.5
aquí	10246_11832_000516	3.94	4.26
arabia	675_567_000114	3.52	4.06
arado	10246_10282_000184	11.88	12.2
aragonés	4064_1378_000150	8.16	8.92
aragón	11797_13441_000536	10.3	10.64
aras	7393_6686_000799	12.56	12.8
araucano	2285_2162_000406	13.23	14.38
araucanos	2363_2162_000010	7.58	8.52
araña	1447_4006_000009	7.0	7.38
arañar	5051_4006_000112	4.64	5.18
arañas	12367_13403_004000	4.7	4.96
arañazos	4817_4006_000045	14.28	14.98
arbitrista	5168_4369_000527	15.7	16.26
arboleda	5051_4006_000056	12.04	12.52
arboledas	103_1946_002007	10.34	10.96
arbustos	6768_5079_000236	10.24	10.88
arcaica	12091_11957_000024	4.0	4.74
arcano	12367_13378_000043	0.92	1.26
arcas	11797_12198_000524	13.22	13.56
archivos	101_567_000258	12.1	12.78
arco	11048_12389_000011	4.0	4.58
arcos	2262_2162_000020	3.82	4.3
arcón	103_1946_000881	4.84	5.24
arden	1853_1795_000044	3.1	3.52
arder	11797_13291_000227	11.54	11.88
ardid	10206_9503_000722	9.82	10.26
ardidos	10246_10604_000066	11.78	12.22
ardiente	12341_12700_000062	9.12	9.64
ardientes	10827_11991_000169	1.7	2.38
ardilla	3578_2162_000000	10.0	10.36
ardía	3946_4369_001389	5.12	5.54
ardían	2363_1378_000400	12.68	13.42
arenales	5051_5079_000117	10.72	11.18
arenas	7560_5079_000068	12.48	12.94
arenga	101_567_000102	19.06	19.48
arenoso	5863_4006_000021	4.2	4.62
argel	441_567_000106	14.52	14.98
argumento	677_567_000114	14.58	15.22
argumentos	3946_10158_000256	13.34	13.98
argüello	5511_4369_000092	3.08	3.6
aria	11135_11957_000019	11.44	11.82
arias	11797_13441_000447	5.38	5.68
aristocrática	8881_8550_000599	13.1	14.14
aristocrático	3136_2577_000611	12.35	13.3
arma	6768_5079_000236	3.68	3.94
armada	1474_1378_000182	2.06	2.62
armado	10206_9503_000963	4.5	4.98
armar	2675_1378_000113	1.46	1.82
armas	3290_1378_000028	9.56	9.96
armiño	407_567_000607	6.18	6.66
armonía	8882_11438_000737	17.06	18.02
armé	3946_9643_002032	5.36	5.58
armó	407_567_000975	8.46	8.92
armónica	12692_11991_000025	2.98	3.4
armónico	11135_11957_000063	8.94	9.54
aro	5168_4369_000415	4.5	4.66
aroma	11410_10604_000036	14.82	15.16
aromas	13664_11991_000197	5.42	5.78
aromática	11048_11486_000249	3.62	4.34
arquerías	2285_2162_000383	8.74	9.54
arquitecto	8060_7405_000155	4.098	4.798
arraigo	10256_10604_000029	7.02	7.56
arranca	1474_1378_000171	10.9	11.56
arrancadas	6768_5079_000056	7.58	8.14
arrancaron	10206_6706_000020	10.28	11.08
arrancó	7393_6686_001493	10.5	10.78
arranque	12341_12700_000285	0.62	0.98
arranques	5168_4006_000051	2.78	3.32
arrastraba	103_1484_000815	1.12	1.72
arrastrado	8882_10825_000483	11.46	12.16
arrastrando	3946_8578_000015	9.5	10.1
arrastre	10246_13337_001558	6.8	7.26
arre	5047_4006_000021	4.94	5.42
arrea	5922_4006_000020	15.34	15.68
arrear	675_567_000000	5.38	5.86
arrebatado	2285_2162_000244	12.7	13.68
arrebato	7560_5079_000002	1.2	1.7
arrebol	10256_10604_000053	13.02	13.54
arrebujadas	6453_4006_000052	0.78	1.48
arreglado	12341_12700_000146	16.96	18.16
arreglar	11772_11957_000003	0.9	1.44
arreglos	6453_4006_000006	14.66	15.04
arremeter	11553_11957_000001	5.34	5.84
arrendada	101_567_000060	4.78	5.46
arrendar	383_567_000450	15.94	16.6
arrepentido	11135_11957_000031	13.74	14.38
arrepentir	6156_4006_000035	11.46	12.1
arrestados	12428_12700_000034	17.3	18.02
arriar	3946_3275_001119	6.0	6.28
arriba	677_567_000190	6.9	7.14
arriendo	6201_4369_000167	4.0	4.44
arriero	12367_13066_000100	8.2	8.56
arrima	4064_1378_000107	7.88	8.4
arrimada	101_567_000060	2.06	2.72
arrimados	5168_4369_000094	6.79	7.44
arrinconado	5047_4006_000041	5.72	6.42
arroba	3946_11219_006029	7.42	7.96
arrodillada	441_567_000455	3.99	4.84
arrodillado	3946_6554_001864	7.3	7.82
arrodillados	7393_6686_001378	5.44	6.24
arrogancia	6453_4006_000005	5.46	6.02
arrogantes	8677_10604_000027	8.36	9.5
arroja	6201_4369_000128	3.88	4.18
arrojaba	6156_4006_000004	11.94	12.22
arrojaban	5922_4006_000001	16.28	16.68
arrojada	8060_9503_000126	11.38	11.88
arrojado	3136_2577_000599	5.8	6.3
arrojados	5168_4369_000139	1.18	1.76
arrojan	1853_1378_000091	6.54	6.92
arrojando	6453_4006_000063	4.3	4.9
arrojar	6201_4369_000005	4.74	5.2
arrojarlo	6156_4006_000050	11.18	11.64
arrojaron	5051_5079_000093	11.86	12.34
arrojé	6156_4006_000001	13.82	14.14
arrollado	5047_4006_000050	6.36	6.84
arroyo	1447_2162_000131	14.16	14.74
arroyos	9972_13303_000374	9.04	9.7
arrugada	12367_13285_000614	2.56	2.98
arruinadas	11797_13196_000465	13.08	13.78
arruinados	7393_6686_000048	8.12	8.78
arte	9063_9358_000018	12.8	13.6
arteaga	8881_8550_000758	14.42	14.92
artemisa	1512_1378_000056	1.54	2.14
artes	101_567_000165	10.92	11.56
artesa	2262_2162_000050	17.56	18.02
articulada	5168_4369_000392	1.62	2.32
articular	11040_9310_000019	8.0	8.64
artificial	2285_2162_000179	7.46	8.36
artificiales	1447_2162_000182	8.85	9.7
artificialmente	11694_11957_000022	10.79	11.54
artista	8060_7405_000138	3.26	3.64
artículo	6615_11957_000058	3.28	3.76
artículos	11135_11957_000066	0.72	1.34
artístico	7433_5079_000271	8.06	8.76
arzobispo	1853_1378_000236	11.3	11.806
arzón	2675_1378_000277	3.06	3.42
arábigo	452_567_000212	6.22	6.78
as	5168_4369_000265	18.54	18.94
asado	2675_1378_000294	10.5	10.96
asador	5047_4006_000032	9.04	9.8
asaltado	12091_11957_000022	9.94	10.58
asaltar	8882_11131_000051	11.54	12.34
asaltaron	12341_12700_000505	10.46	11.0
asalto	5863_4006_000024	2.8	3.22
asaltos	6156_4006_000018	2.9	3.42
asaltó	6615_11957_000072	9.12	9.64
asar	4064_1378_000166	13.314	13.74
ascender	9063_10604_000050	7.0	7.66
ascendiendo	12341_12700_000023	11.46	12.36
ascendía	8304_7613_000007	7.58	8.58
ascenso	13697_11991_000001	12.0	12.38
ascua	6201_4369_000228	4.32	4.68
asediada	3136_2577_000135	3.28	3.82
aseguraba	7433_5079_000084	10.96	11.58
asegurado	11048_9310_000270	10.4	10.92
aseguran	12091_11957_000033	0.98	1.68
asegurar	3136_2612_000197	5.6	6.22
aseguro	9063_9358_000040	2.78	3.44
aseguró	8881_8550_000448	13.64	14.36
asen	4064_1378_000185	12.96	13.4
asentimiento	7433_5079_000392	2.22	2.86
asentó	101_567_000149	9.08	9.66
aseo	6201_4369_000021	6.96	7.26
aserrados	3136_2577_000614	11.16	11.82
asesinado	5922_4006_000011	0.44	1.12
asesinar	12428_12700_000014	8.96	9.56
asesinato	6447_9310_000028	3.4	3.98
asesinatos	6156_4006_000018	7.0	7.64
asesinos	7393_6686_001420	5.54	6.18
asesor	4064_1378_000128	16.2	16.82
asfixia	5047_4006_000040	3.44	4.08
asi	11048_9310_000029	11.96	12.48
asia	7393_6686_000225	5.02	5.38
asiduidad	8060_9503_000133	1.3	2.04
asiduo	10206_9310_000173	2.02	2.46
asienta	5051_5079_000111	4.96	5.34
asiento	441_567_000293	12.6	13.34
asilo	8688_9310_000100	0.88	1.16
asimismo	1853_1795_000149	1.36	1.96
asiria	9972_10282_000177	4.0	4.42
asista	8688_8509_000017	10.18	10.58
asiste	7393_6686_001224	3.18	3.78
asistencia	13697_11991_000064	3.8	4.32
asistiendo	10827_11991_000234	12.56	13.38
asistir	677_1378_000166	4.4	4.98
asno	5168_4369_000598	10.76	11.0
asnos	9972_13303_000374	16.64	17.04
asociado	12367_14286_000498	11.6	12.06
asociados	6447_9310_000043	3.58	4.22
asolados	4064_1378_000166	8.6	9.4
asomaba	6453_4006_000063	13.86	14.28
asomar	5863_4006_000022	15.0	15.46
asomarse	12341_12700_000639	8.56	9.02
asombrada	10246_11240_001698	1.94	2.48
asombrados	7393_6686_000950	5.9	6.52
asombrosa	2285_2162_000036	3.75	4.7
asombroso	12091_11957_000010	11.66	12.42
asomó	8304_7613_000160	8.86	9.406
aspecto	8688_9310_000072	4.06	4.46
aspiración	13690_14644_000045	14.945	15.82
asta	9063_10604_000120	5.98	6.38
astillero	407_567_000704	3.86	4.52
astro	11694_11957_000040	11.48	11.84
astros	11694_11957_000039	0.98	1.52
astucia	10246_10541_000019	13.74	14.18
asturiano	5511_4369_000011	14.04	14.64
astuta	10976_9358_000000	15.52	16.1
astuto	11048_9310_000052	7.94	8.34
asunto	11694_11957_000009	7.9	8.24
asuntos	8688_9310_000123	10.36	10.68
asustaba	6156_4006_000044	0.86	1.2
asustada	10246_12002_000238	5.72	6.24
asustadas	5922_4006_000020	9.89	10.54
asustado	12367_13403_000545	12.22	12.798
asustar	6156_4006_000012	6.86	7.2
asustarse	5051_4006_000019	14.29	14.94
así	7433_7613_000108	4.0	4.5
at	11797_12700_000016	9.6	10.18
ataca	12091_11957_000028	1.9	2.5
atacado	8060_9503_000005	6.8	7.38
atacados	11553_11957_000020	2.38	2.42
atado	9972_11159_000248	6.28	6.82
atados	6447_4369_000291	14.24	14.62
atalaya	383_567_000094	12.82	13.5
ataque	8313_7613_000054	1.38	1.72
ataques	12367_13403_000545	10.7	11.06
atar	101_567_000117	4.28	4.86
atareada	10827_11991_000216	10.18	10.96
ataviado	10206_9503_000767	8.86	9.74
atencion	10246_12300_001059	14.06	14.54
atención	13664_11991_000507	14.88	15.3
atender	7433_7405_000156	6.7	7.06
ateneo	12367_13208_000541	14.402	14.84
atenienses	5168_4369_000022	3.58	4.14
atentado	452_567_000149	7.76	8.26
atentamente	13664_11991_000125	4.2	4.98
atentas	407_567_000268	1.9	2.5
atento	6447_9310_000004	11.98	12.34
atentos	2305_1378_000092	11.4	11.82
atenuado	10827_11991_000080	1.18	1.94
ateo	12367_13403_003090	3.48	3.94
aterrada	5051_4006_000115	2.6	3.02
aterrado	12428_12700_000020	10.06	10.78
aterradora	5051_5079_000046	7.54	8.18
atesorado	12341_12700_000062	5.94	6.6
